game_pk,game_type,season,team_id,opp_team_id,home_away,game_date1,game_date2,status_code,game_number,scheduled_innings,score,opp_score,game_date,season_number,games_remaining,rs,ra,wins,losses,innings_played
630101,R,2020,179,183,away,2020-08-02 20:10:00+00:00,,F,1,9,3.0,0.0,2020-08-02 20:10:00+00:00,10.0,50.0,54.0,24.0,7.0,3.0,9.0
631090,R,2020,179,168,away,2020-08-04 01:10:00+00:00,,F,1,9,4.0,5.0,2020-08-04 01:10:00+00:00,11.0,49.0,58.0,29.0,7.0,4.0,9.0
631069,R,2020,179,168,away,2020-08-05 01:10:00+00:00,,F,1,9,5.0,2.0,2020-08-05 01:10:00+00:00,12.0,48.0,63.0,31.0,8.0,4.0,9.0
631085,R,2020,179,168,away,2020-08-06 01:10:00+00:00,,F,1,9,7.0,6.0,2020-08-06 01:10:00+00:00,13.0,47.0,70.0,37.0,9.0,4.0,9.0
631358,R,2020,179,184,home,2020-08-08 01:40:00+00:00,,I,1,9,,,2020-08-08 01:40:00+00:00,,,,,,,3.0
631343,R,2020,179,184,home,2020-08-09 01:10:00+00:00,,S,1,9,,,2020-08-09 01:10:00+00:00,,,,,,,
631373,R,2020,179,184,home,2020-08-09 20:10:00+00:00,,S,1,9,,,2020-08-09 20:10:00+00:00,,,,,,,
631346,R,2020,179,168,home,2020-08-11 01:40:00+00:00,,S,1,9,,,2020-08-11 01:40:00+00:00,,,,,,,
631347,R,2020,179,168,home,2020-08-12 01:40:00+00:00,,S,1,9,,,2020-08-12 01:40:00+00:00,,,,,,,
631350,R,2020,179,168,home,2020-08-13 01:40:00+00:00,,S,1,9,,,2020-08-13 01:40:00+00:00,,,,,,,
631351,R,2020,179,168,home,2020-08-14 01:40:00+00:00,,S,1,9,,,2020-08-14 01:40:00+00:00,,,,,,,
631381,R,2020,179,188,away,2020-08-15 01:40:00+00:00,,S,1,9,,,2020-08-15 01:40:00+00:00,,,,,,,
631363,R,2020,179,188,away,2020-08-16 01:40:00+00:00,,S,1,9,,,2020-08-16 01:40:00+00:00,,,,,,,
631364,R,2020,179,188,away,2020-08-16 20:10:00+00:00,,S,1,9,,,2020-08-16 20:10:00+00:00,,,,,,,
631352,R,2020,179,169,home,2020-08-18 01:40:00+00:00,,S,1,9,,,2020-08-18 01:40:00+00:00,,,,,,,
631353,R,2020,179,169,home,2020-08-18 23:10:00+00:00,,S,1,9,,,2020-08-18 23:10:00+00:00,,,,,,,
631048,R,2020,179,169,away,2020-08-20 01:40:00+00:00,,S,1,9,,,2020-08-20 01:40:00+00:00,,,,,,,
631049,R,2020,179,169,away,2020-08-20 23:10:00+00:00,,S,1,9,,,2020-08-20 23:10:00+00:00,,,,,,,
631348,R,2020,179,172,home,2020-08-22 01:40:00+00:00,,S,1,9,,,2020-08-22 01:40:00+00:00,,,,,,,
631349,R,2020,179,172,home,2020-08-23 01:10:00+00:00,,S,1,9,,,2020-08-23 01:10:00+00:00,,,,,,,
631354,R,2020,179,172,home,2020-08-23 20:10:00+00:00,,S,1,9,,,2020-08-23 20:10:00+00:00,,,,,,,
631015,R,2020,179,184,away,2020-08-26 01:45:00+00:00,,S,1,9,,,2020-08-26 01:45:00+00:00,,,,,,,
631001,R,2020,179,184,away,2020-08-27 01:45:00+00:00,,S,1,9,,,2020-08-27 01:45:00+00:00,,,,,,,
631017,R,2020,179,184,away,2020-08-28 00:05:00+00:00,,S,1,9,,,2020-08-28 00:05:00+00:00,,,,,,,
630933,R,2020,179,160,away,2020-08-29 01:05:00+00:00,,S,1,9,,,2020-08-29 01:05:00+00:00,,,,,,,
630934,R,2020,179,160,away,2020-08-29 23:05:00+00:00,,S,1,9,,,2020-08-29 23:05:00+00:00,,,,,,,
630921,R,2020,179,160,away,2020-08-30 18:35:00+00:00,,S,1,9,,,2020-08-30 18:35:00+00:00,,,,,,,
631355,R,2020,179,183,home,2020-09-02 01:40:00+00:00,,S,1,9,,,2020-09-02 01:40:00+00:00,,,,,,,
631356,R,2020,179,183,home,2020-09-03 01:40:00+00:00,,S,1,9,,,2020-09-03 01:40:00+00:00,,,,,,,
631370,R,2020,179,183,home,2020-09-04 01:40:00+00:00,,S,1,9,,,2020-09-04 01:40:00+00:00,,,,,,,
631345,R,2020,179,172,home,2020-09-05 01:40:00+00:00,,S,1,9,,,2020-09-05 01:40:00+00:00,,,,,,,
631328,R,2020,179,172,home,2020-09-06 01:10:00+00:00,,S,1,9,,,2020-09-06 01:10:00+00:00,,,,,,,
631344,R,2020,179,172,home,2020-09-07 02:10:00+00:00,,S,1,9,,,2020-09-07 02:10:00+00:00,,,,,,,
630220,R,2020,179,183,away,2020-09-09 01:40:00+00:00,,S,1,9,,,2020-09-09 01:40:00+00:00,,,,,,,
630221,R,2020,179,183,away,2020-09-10 01:40:00+00:00,,S,1,9,,,2020-09-10 01:40:00+00:00,,,,,,,
630223,R,2020,179,183,away,2020-09-11 01:40:00+00:00,,S,1,9,,,2020-09-11 01:40:00+00:00,,,,,,,
631331,R,2020,179,178,home,2020-09-13 00:07:00+00:00,,S,1,9,,,2020-09-13 00:07:00+00:00,,,,,,,
631332,R,2020,179,178,home,2020-09-13 03:33:00+00:00,,S,1,9,,,2020-09-13 03:33:00+00:00,,,,,,,
631061,R,2020,179,168,away,2020-09-15 01:10:00+00:00,,S,1,9,,,2020-09-15 01:10:00+00:00,,,,,,,
631062,R,2020,179,168,away,2020-09-16 01:10:00+00:00,,S,1,9,,,2020-09-16 01:10:00+00:00,,,,,,,
631063,R,2020,179,168,away,2020-09-16 20:10:00+00:00,,S,1,9,,,2020-09-16 20:10:00+00:00,,,,,,,
631510,R,2020,179,172,away,2020-09-18 00:40:00+00:00,,S,1,9,,,2020-09-18 00:40:00+00:00,,,,,,,
631511,R,2020,179,172,away,2020-09-19 00:10:00+00:00,,S,1,9,,,2020-09-19 00:10:00+00:00,,,,,,,
631512,R,2020,179,172,away,2020-09-20 00:10:00+00:00,,S,1,9,,,2020-09-20 00:10:00+00:00,,,,,,,
631519,R,2020,179,172,away,2020-09-20 19:10:00+00:00,,S,1,9,,,2020-09-20 19:10:00+00:00,,,,,,,
631333,R,2020,179,166,home,2020-09-23 01:40:00+00:00,,S,1,9,,,2020-09-23 01:40:00+00:00,,,,,,,
631334,R,2020,179,166,home,2020-09-24 01:40:00+00:00,,S,1,9,,,2020-09-24 01:40:00+00:00,,,,,,,
631335,R,2020,179,166,home,2020-09-25 01:40:00+00:00,,S,1,9,,,2020-09-25 01:40:00+00:00,,,,,,,
631336,R,2020,179,188,home,2020-09-26 01:40:00+00:00,,S,1,9,,,2020-09-26 01:40:00+00:00,,,,,,,
631337,R,2020,179,188,home,2020-09-27 01:10:00+00:00,,S,1,9,,,2020-09-27 01:10:00+00:00,,,,,,,
631338,R,2020,179,188,home,2020-09-27 19:10:00+00:00,,S,1,9,,,2020-09-27 19:10:00+00:00,,,,,,,
630851,R,2020,180,187,home,2020-07-23 23:08:00+00:00,,FR,1,9,1.0,4.0,2020-07-23 23:08:00+00:00,1.0,59.0,1.0,4.0,0.0,1.0,6.0
630899,R,2020,180,187,home,2020-07-25 23:15:00+00:00,,F,1,9,9.0,2.0,2020-07-25 23:15:00+00:00,2.0,58.0,10.0,6.0,1.0,1.0,9.0
630856,R,2020,180,187,home,2020-07-26 17:05:00+00:00,,F,1,9,2.0,3.0,2020-07-26 17:05:00+00:00,3.0,57.0,12.0,9.0,1.0,2.0,9.0
630861,R,2020,180,185,home,2020-07-27 22:05:00+00:00,,F,1,9,1.0,4.0,2020-07-27 22:05:00+00:00,4.0,56.0,13.0,13.0,1.0,3.0,9.0
630866,R,2020,180,185,home,2020-07-28 22:05:00+00:00,,F,1,9,1.0,5.0,2020-07-28 22:05:00+00:00,5.0,55.0,14.0,18.0,1.0,4.0,9.0
630916,R,2020,180,185,away,2020-07-29 22:05:00+00:00,,F,1,9,4.0,0.0,2020-07-29 22:05:00+00:00,6.0,54.0,18.0,18.0,2.0,4.0,10.0
630917,R,2020,180,185,away,2020-07-30 20:05:00+00:00,,F,1,9,6.0,4.0,2020-07-30 20:05:00+00:00,7.0,53.0,24.0,22.0,3.0,4.0,9.0
630874,R,2020,180,175,home,2020-08-04 23:05:00+00:00,,F,1,9,5.0,3.0,2020-08-04 23:05:00+00:00,8.0,52.0,29.0,25.0,4.0,4.0,9.0
630878,R,2020,180,175,home,2020-08-05 22:05:00+00:00,,F,1,9,1.0,3.0,2020-08-05 22:05:00+00:00,9.0,51.0,30.0,28.0,4.0,5.0,9.0
630879,R,2020,180,189,home,2020-08-07 22:05:00+00:00,,F,1,9,0.0,11.0,2020-08-07 22:05:00+00:00,10.0,50.0,30.0,39.0,4.0,6.0,9.0
630880,R,2020,180,189,home,2020-08-08 22:05:00+00:00,,S,1,9,,,2020-08-08 22:05:00+00:00,,,,,,,
630882,R,2020,180,189,home,2020-08-09 16:35:00+00:00,,S,1,9,,,2020-08-09 16:35:00+00:00,,,,,,,
631233,R,2020,180,175,away,2020-08-10 23:10:00+00:00,,S,1,9,,,2020-08-10 23:10:00+00:00,,,,,,,
631243,R,2020,180,175,away,2020-08-11 23:10:00+00:00,,S,1,9,,,2020-08-11 23:10:00+00:00,,,,,,,
631232,R,2020,180,175,away,2020-08-12 23:10:00+00:00,,S,1,9,,,2020-08-12 23:10:00+00:00,,,,,,,
631231,R,2020,180,175,away,2020-08-13 17:10:00+00:00,,S,1,9,,,2020-08-13 17:10:00+00:00,,,,,,,
631683,R,2020,180,189,away,2020-08-14 23:35:00+00:00,,S,1,9,,,2020-08-14 23:35:00+00:00,,,,,,,
630568,R,2020,180,189,away,2020-08-15 23:35:00+00:00,,S,1,9,,,2020-08-15 23:35:00+00:00,,,,,,,
631679,R,2020,180,189,away,2020-08-16 17:05:00+00:00,,S,1,9,,,2020-08-16 17:05:00+00:00,,,,,,,
630316,R,2020,180,164,away,2020-08-17 23:10:00+00:00,,S,1,9,,,2020-08-17 23:10:00+00:00,,,,,,,
630322,R,2020,180,164,away,2020-08-18 23:10:00+00:00,,S,1,9,,,2020-08-18 23:10:00+00:00,,,,,,,
630323,R,2020,180,164,away,2020-08-19 23:10:00+00:00,,S,1,9,,,2020-08-19 23:10:00+00:00,,,,,,,
630886,R,2020,180,162,home,2020-08-21 22:05:00+00:00,,S,1,9,,,2020-08-21 22:05:00+00:00,,,,,,,
631341,R,2020,180,162,away,2020-08-22 03:33:00+00:00,,S,2,7,,,2020-08-22 03:33:00+00:00,,,,,,,
630890,R,2020,180,162,home,2020-08-22 20:05:00+00:00,,S,1,7,,,2020-08-22 20:05:00+00:00,,,,,,,
630897,R,2020,180,162,home,2020-08-23 16:35:00+00:00,,S,1,9,,,2020-08-23 16:35:00+00:00,,,,,,,
630898,R,2020,180,162,home,2020-08-24 22:05:00+00:00,,S,1,9,,,2020-08-24 22:05:00+00:00,,,,,,,
630855,R,2020,180,186,home,2020-08-25 22:05:00+00:00,,S,1,9,,,2020-08-25 22:05:00+00:00,,,,,,,
630853,R,2020,180,186,home,2020-08-26 22:05:00+00:00,,S,1,9,,,2020-08-26 22:05:00+00:00,,,,,,,
630896,R,2020,180,186,home,2020-08-27 23:07:00+00:00,,S,1,9,,,2020-08-27 23:07:00+00:00,,,,,,,
631653,R,2020,180,182,away,2020-08-28 23:30:00+00:00,,S,1,9,,,2020-08-28 23:30:00+00:00,,,,,,,
631654,R,2020,180,182,away,2020-08-29 23:30:00+00:00,,S,1,9,,,2020-08-29 23:30:00+00:00,,,,,,,
631655,R,2020,180,182,away,2020-08-30 17:35:00+00:00,,S,1,9,,,2020-08-30 17:35:00+00:00,,,,,,,
631143,R,2020,180,186,away,2020-08-31 23:05:00+00:00,,S,1,9,,,2020-08-31 23:05:00+00:00,,,,,,,
631153,R,2020,180,186,away,2020-09-01 23:05:00+00:00,,S,1,9,,,2020-09-01 23:05:00+00:00,,,,,,,
631145,R,2020,180,186,away,2020-09-02 23:05:00+00:00,,S,1,9,,,2020-09-02 23:05:00+00:00,,,,,,,
631146,R,2020,180,186,away,2020-09-03 20:05:00+00:00,,S,1,9,,,2020-09-03 20:05:00+00:00,,,,,,,
630371,R,2020,180,164,away,2020-09-04 23:10:00+00:00,,S,1,9,,,2020-09-04 23:10:00+00:00,,,,,,,
630383,R,2020,180,164,away,2020-09-05 23:10:00+00:00,,S,1,9,,,2020-09-05 23:10:00+00:00,,,,,,,
630491,R,2020,180,164,away,2020-09-06 17:10:00+00:00,,S,1,9,,,2020-09-06 17:10:00+00:00,,,,,,,
630857,R,2020,180,181,home,2020-09-07 22:05:00+00:00,,S,1,9,,,2020-09-07 22:05:00+00:00,,,,,,,
630867,R,2020,180,181,home,2020-09-08 22:05:00+00:00,,S,1,9,,,2020-09-08 22:05:00+00:00,,,,,,,
630869,R,2020,180,164,home,2020-09-10 22:05:00+00:00,,S,1,9,,,2020-09-10 22:05:00+00:00,,,,,,,
630873,R,2020,180,164,home,2020-09-11 22:05:00+00:00,,S,1,9,,,2020-09-11 22:05:00+00:00,,,,,,,
630877,R,2020,180,164,home,2020-09-12 22:05:00+00:00,,S,1,9,,,2020-09-12 22:05:00+00:00,,,,,,,
630883,R,2020,180,164,home,2020-09-13 16:35:00+00:00,,S,1,9,,,2020-09-13 16:35:00+00:00,,,,,,,
630936,R,2020,180,181,away,2020-09-15 22:40:00+00:00,,S,1,9,,,2020-09-15 22:40:00+00:00,,,,,,,
630937,R,2020,180,181,away,2020-09-16 19:10:00+00:00,,S,1,9,,,2020-09-16 19:10:00+00:00,,,,,,,
631342,R,2020,180,162,away,2020-09-18 03:33:00+00:00,,S,2,7,,,2020-09-18 03:33:00+00:00,,,,,,,
631316,R,2020,180,162,away,2020-09-18 21:10:00+00:00,,S,1,7,,,2020-09-18 21:10:00+00:00,,,,,,,
631317,R,2020,180,162,away,2020-09-19 22:10:00+00:00,,S,1,9,,,2020-09-19 22:10:00+00:00,,,,,,,
631329,R,2020,180,162,away,2020-09-20 03:33:00+00:00,,S,2,7,,,2020-09-20 03:33:00+00:00,,,,,,,
631305,R,2020,180,162,away,2020-09-20 17:10:00+00:00,,S,1,7,,,2020-09-20 17:10:00+00:00,,,,,,,
630884,R,2020,180,186,home,2020-09-21 22:05:00+00:00,,S,1,9,,,2020-09-21 22:05:00+00:00,,,,,,,
630888,R,2020,180,186,home,2020-09-22 22:05:00+00:00,,S,1,9,,,2020-09-22 22:05:00+00:00,,,,,,,
630892,R,2020,180,186,home,2020-09-23 22:05:00+00:00,,S,1,9,,,2020-09-23 22:05:00+00:00,,,,,,,
630893,R,2020,180,175,home,2020-09-24 22:05:00+00:00,,S,1,9,,,2020-09-24 22:05:00+00:00,,,,,,,
630894,R,2020,180,175,home,2020-09-25 22:05:00+00:00,,S,1,9,,,2020-09-25 22:05:00+00:00,,,,,,,
630895,R,2020,180,175,home,2020-09-26 23:07:00+00:00,,S,1,9,,,2020-09-26 23:07:00+00:00,,,,,,,
630854,R,2020,180,175,home,2020-09-27 19:05:00+00:00,,S,1,9,,,2020-09-27 19:05:00+00:00,,,,,,,
631242,R,2020,175,164,home,2020-07-24 20:10:00+00:00,,F,1,9,1.0,0.0,2020-07-24 20:10:00+00:00,1.0,59.0,1.0,0.0,1.0,0.0,9.0
631241,R,2020,175,164,home,2020-07-25 20:10:00+00:00,,F,1,9,3.0,5.0,2020-07-25 20:10:00+00:00,2.0,58.0,4.0,5.0,1.0,1.0,10.0
631240,R,2020,175,164,home,2020-07-26 23:08:00+00:00,,F,1,9,1.0,14.0,2020-07-26 23:08:00+00:00,3.0,57.0,5.0,19.0,1.0,2.0,9.0
631669,R,2020,175,182,away,2020-07-27 23:35:00+00:00,,F,1,9,7.0,4.0,2020-07-27 23:35:00+00:00,4.0,56.0,12.0,23.0,2.0,2.0,9.0
631663,R,2020,175,182,away,2020-07-28 23:30:00+00:00,,F,1,9,8.0,3.0,2020-07-28 23:30:00+00:00,5.0,55.0,20.0,26.0,3.0,2.0,9.0
631239,R,2020,175,182,home,2020-07-29 23:10:00+00:00,,F,1,9,5.0,6.0,2020-07-29 23:10:00+00:00,6.0,54.0,25.0,32.0,3.0,3.0,9.0
631238,R,2020,175,182,home,2020-07-30 23:07:00+00:00,,F,1,9,2.0,4.0,2020-07-30 23:07:00+00:00,7.0,53.0,27.0,36.0,3.0,4.0,9.0
630275,R,2020,175,164,away,2020-07-31 23:10:00+00:00,,F,1,9,10.0,11.0,2020-07-31 23:10:00+00:00,8.0,52.0,37.0,47.0,3.0,5.0,9.0
630278,R,2020,175,164,away,2020-08-01 23:10:00+00:00,,F,1,9,1.0,7.0,2020-08-01 23:10:00+00:00,9.0,51.0,38.0,54.0,3.0,6.0,9.0
630280,R,2020,175,164,away,2020-08-02 17:10:00+00:00,,F,1,9,0.0,4.0,2020-08-02 17:10:00+00:00,10.0,50.0,38.0,58.0,3.0,7.0,9.0
630281,R,2020,175,164,away,2020-08-03 23:10:00+00:00,,F,1,9,7.0,2.0,2020-08-03 23:10:00+00:00,11.0,49.0,45.0,60.0,4.0,7.0,9.0
630874,R,2020,175,180,away,2020-08-04 23:05:00+00:00,,F,1,9,3.0,5.0,2020-08-04 23:05:00+00:00,12.0,48.0,48.0,65.0,4.0,8.0,9.0
630878,R,2020,175,180,away,2020-08-05 22:05:00+00:00,,F,1,9,3.0,1.0,2020-08-05 22:05:00+00:00,13.0,47.0,51.0,66.0,5.0,8.0,9.0
631237,R,2020,175,162,home,2020-08-07 23:10:00+00:00,,I,1,9,,,2020-08-07 23:10:00+00:00,,,,,,,8.0
631236,R,2020,175,162,home,2020-08-08 23:10:00+00:00,,S,1,9,,,2020-08-08 23:10:00+00:00,,,,,,,
631235,R,2020,175,162,home,2020-08-09 17:10:00+00:00,,S,1,9,,,2020-08-09 17:10:00+00:00,,,,,,,
631233,R,2020,175,180,home,2020-08-10 23:10:00+00:00,,S,1,9,,,2020-08-10 23:10:00+00:00,,,,,,,
631243,R,2020,175,180,home,2020-08-11 23:10:00+00:00,,S,1,9,,,2020-08-11 23:10:00+00:00,,,,,,,
631232,R,2020,175,180,home,2020-08-12 23:10:00+00:00,,S,1,9,,,2020-08-12 23:10:00+00:00,,,,,,,
631231,R,2020,175,180,home,2020-08-13 17:10:00+00:00,,S,1,9,,,2020-08-13 17:10:00+00:00,,,,,,,
631150,R,2020,175,186,away,2020-08-14 23:05:00+00:00,,S,1,9,,,2020-08-14 23:05:00+00:00,,,,,,,
631151,R,2020,175,186,away,2020-08-15 22:05:00+00:00,,S,1,9,,,2020-08-15 22:05:00+00:00,,,,,,,
631124,R,2020,175,186,away,2020-08-16 17:05:00+00:00,,S,1,9,,,2020-08-16 17:05:00+00:00,,,,,,,
631325,R,2020,175,162,away,2020-08-17 23:10:00+00:00,,S,1,9,,,2020-08-17 23:10:00+00:00,,,,,,,
631326,R,2020,175,162,away,2020-08-18 23:10:00+00:00,,S,1,9,,,2020-08-18 23:10:00+00:00,,,,,,,
631327,R,2020,175,162,away,2020-08-19 23:10:00+00:00,,S,1,9,,,2020-08-19 23:10:00+00:00,,,,,,,
631323,R,2020,175,162,away,2020-08-20 22:10:00+00:00,,S,1,9,,,2020-08-20 22:10:00+00:00,,,,,,,
631230,R,2020,175,187,home,2020-08-21 23:10:00+00:00,,S,1,9,,,2020-08-21 23:10:00+00:00,,,,,,,
631229,R,2020,175,187,home,2020-08-22 23:10:00+00:00,,S,1,9,,,2020-08-22 23:10:00+00:00,,,,,,,
631234,R,2020,175,187,home,2020-08-23 17:10:00+00:00,,S,1,9,,,2020-08-23 17:10:00+00:00,,,,,,,
631227,R,2020,175,162,home,2020-08-25 23:10:00+00:00,,S,1,9,,,2020-08-25 23:10:00+00:00,,,,,,,
631226,R,2020,175,162,home,2020-08-26 23:10:00+00:00,,S,1,9,,,2020-08-26 23:10:00+00:00,,,,,,,
631223,R,2020,175,162,home,2020-08-27 23:10:00+00:00,,S,1,9,,,2020-08-27 23:10:00+00:00,,,,,,,
631203,R,2020,175,187,away,2020-08-28 23:05:00+00:00,,S,1,9,,,2020-08-28 23:05:00+00:00,,,,,,,
631204,R,2020,175,187,away,2020-08-29 17:05:00+00:00,,S,1,9,,,2020-08-29 17:05:00+00:00,,,,,,,
631205,R,2020,175,187,away,2020-08-30 17:05:00+00:00,,S,1,9,,,2020-08-30 17:05:00+00:00,,,,,,,
631671,R,2020,175,189,away,2020-09-01 23:35:00+00:00,,S,1,9,,,2020-09-01 23:35:00+00:00,,,,,,,
631673,R,2020,175,189,away,2020-09-02 23:35:00+00:00,,S,1,9,,,2020-09-02 23:35:00+00:00,,,,,,,
631221,R,2020,175,186,home,2020-09-04 23:10:00+00:00,,S,1,9,,,2020-09-04 23:10:00+00:00,,,,,,,
631228,R,2020,175,186,home,2020-09-05 23:10:00+00:00,,S,1,9,,,2020-09-05 23:10:00+00:00,,,,,,,
631209,R,2020,175,186,home,2020-09-06 17:10:00+00:00,,S,1,9,,,2020-09-06 17:10:00+00:00,,,,,,,
631225,R,2020,175,186,home,2020-09-07 17:10:00+00:00,,S,1,9,,,2020-09-07 17:10:00+00:00,,,,,,,
631211,R,2020,175,189,home,2020-09-08 23:10:00+00:00,,S,1,9,,,2020-09-08 23:10:00+00:00,,,,,,,
631212,R,2020,175,189,home,2020-09-09 23:10:00+00:00,,S,1,9,,,2020-09-09 23:10:00+00:00,,,,,,,
630868,R,2020,175,185,away,2020-09-11 22:37:00+00:00,,S,1,9,,,2020-09-11 22:37:00+00:00,,,,,,,
630870,R,2020,175,185,away,2020-09-12 22:37:00+00:00,,S,1,9,,,2020-09-12 22:37:00+00:00,,,,,,,
630875,R,2020,175,185,away,2020-09-13 19:07:00+00:00,,S,1,9,,,2020-09-13 19:07:00+00:00,,,,,,,
631144,R,2020,175,186,away,2020-09-15 23:05:00+00:00,,S,1,9,,,2020-09-15 23:05:00+00:00,,,,,,,
631119,R,2020,175,186,away,2020-09-16 23:05:00+00:00,,S,1,9,,,2020-09-16 23:05:00+00:00,,,,,,,
631117,R,2020,175,186,away,2020-09-17 23:05:00+00:00,,S,1,9,,,2020-09-17 23:05:00+00:00,,,,,,,
631213,R,2020,175,164,home,2020-09-18 23:10:00+00:00,,S,1,9,,,2020-09-18 23:10:00+00:00,,,,,,,
631214,R,2020,175,164,home,2020-09-19 23:07:00+00:00,,S,1,9,,,2020-09-19 23:07:00+00:00,,,,,,,
631215,R,2020,175,164,home,2020-09-20 17:10:00+00:00,,S,1,9,,,2020-09-20 17:10:00+00:00,,,,,,,
631216,R,2020,175,181,home,2020-09-21 23:10:00+00:00,,S,1,9,,,2020-09-21 23:10:00+00:00,,,,,,,
631217,R,2020,175,181,home,2020-09-22 23:10:00+00:00,,S,1,9,,,2020-09-22 23:10:00+00:00,,,,,,,
631218,R,2020,175,181,home,2020-09-23 23:10:00+00:00,,S,1,9,,,2020-09-23 23:10:00+00:00,,,,,,,
630893,R,2020,175,180,away,2020-09-24 22:05:00+00:00,,S,1,9,,,2020-09-24 22:05:00+00:00,,,,,,,
630894,R,2020,175,180,away,2020-09-25 22:05:00+00:00,,S,1,9,,,2020-09-25 22:05:00+00:00,,,,,,,
630895,R,2020,175,180,away,2020-09-26 23:07:00+00:00,,S,1,9,,,2020-09-26 23:07:00+00:00,,,,,,,
630854,R,2020,175,180,away,2020-09-27 19:05:00+00:00,,S,1,9,,,2020-09-27 19:05:00+00:00,,,,,,,
631182,R,2020,166,188,home,2020-07-25 02:10:00+00:00,,F,1,9,7.0,3.0,2020-07-25 02:10:00+00:00,1.0,59.0,7.0,3.0,1.0,0.0,10.0
631181,R,2020,166,188,home,2020-07-25 20:10:00+00:00,,F,1,9,1.0,4.0,2020-07-25 20:10:00+00:00,2.0,58.0,8.0,7.0,1.0,1.0,9.0
631165,R,2020,166,188,home,2020-07-26 20:10:00+00:00,,F,1,9,6.0,4.0,2020-07-26 20:10:00+00:00,3.0,57.0,14.0,11.0,2.0,1.0,9.0
631168,R,2020,166,188,home,2020-07-27 19:40:00+00:00,,F,1,9,3.0,0.0,2020-07-27 19:40:00+00:00,4.0,56.0,17.0,11.0,3.0,1.0,9.0
631171,R,2020,166,172,home,2020-07-29 01:40:00+00:00,,F,1,9,3.0,8.0,2020-07-29 01:40:00+00:00,5.0,55.0,20.0,19.0,3.0,2.0,9.0
631172,R,2020,166,172,home,2020-07-29 19:40:00+00:00,,F,1,9,1.0,5.0,2020-07-29 19:40:00+00:00,6.0,54.0,21.0,24.0,3.0,3.0,9.0
631066,R,2020,166,169,away,2020-08-01 01:40:00+00:00,,F,1,9,3.0,5.0,2020-08-01 01:40:00+00:00,7.0,53.0,24.0,29.0,3.0,4.0,9.0
631067,R,2020,166,169,away,2020-08-02 01:10:00+00:00,,F,1,9,3.0,2.0,2020-08-02 01:10:00+00:00,8.0,52.0,27.0,31.0,4.0,4.0,10.0
631068,R,2020,166,169,away,2020-08-02 20:10:00+00:00,,F,1,9,3.0,2.0,2020-08-02 20:10:00+00:00,9.0,51.0,30.0,33.0,5.0,4.0,9.0
631070,R,2020,166,169,away,2020-08-04 01:10:00+00:00,,F,1,9,11.0,1.0,2020-08-04 01:10:00+00:00,10.0,50.0,41.0,34.0,6.0,4.0,9.0
631173,R,2020,166,160,home,2020-08-05 01:10:00+00:00,,F,1,9,5.0,1.0,2020-08-05 01:10:00+00:00,11.0,49.0,46.0,35.0,7.0,4.0,9.0
631174,R,2020,166,160,home,2020-08-06 01:10:00+00:00,,F,1,9,6.0,4.0,2020-08-06 01:10:00+00:00,12.0,48.0,52.0,39.0,8.0,4.0,9.0
631175,R,2020,166,160,home,2020-08-06 19:40:00+00:00,,F,1,9,6.0,4.0,2020-08-06 19:40:00+00:00,13.0,47.0,58.0,43.0,9.0,4.0,9.0
631176,R,2020,166,178,home,2020-08-08 01:10:00+00:00,,I,1,9,,,2020-08-08 01:10:00+00:00,,,,,,,5.0
631177,R,2020,166,178,home,2020-08-08 20:10:00+00:00,,S,1,9,,,2020-08-08 20:10:00+00:00,,,,,,,
631178,R,2020,166,178,home,2020-08-09 20:10:00+00:00,,S,1,9,,,2020-08-09 20:10:00+00:00,,,,,,,
631395,R,2020,166,188,away,2020-08-11 01:40:00+00:00,,S,1,9,,,2020-08-11 01:40:00+00:00,,,,,,,
631396,R,2020,166,188,away,2020-08-12 01:40:00+00:00,,S,1,9,,,2020-08-12 01:40:00+00:00,,,,,,,
631397,R,2020,166,188,away,2020-08-12 20:10:00+00:00,,S,1,9,,,2020-08-12 20:10:00+00:00,,,,,,,
631022,R,2020,166,184,away,2020-08-15 01:45:00+00:00,,S,1,9,,,2020-08-15 01:45:00+00:00,,,,,,,
631023,R,2020,166,184,away,2020-08-15 23:07:00+00:00,,S,1,9,,,2020-08-15 23:07:00+00:00,,,,,,,
631024,R,2020,166,184,away,2020-08-16 20:05:00+00:00,,S,1,9,,,2020-08-16 20:05:00+00:00,,,,,,,
630118,R,2020,166,183,away,2020-08-18 01:40:00+00:00,,S,1,9,,,2020-08-18 01:40:00+00:00,,,,,,,
630174,R,2020,166,183,away,2020-08-18 22:10:00+00:00,,S,1,9,,,2020-08-18 22:10:00+00:00,,,,,,,
631179,R,2020,166,183,home,2020-08-20 01:40:00+00:00,,S,1,9,,,2020-08-20 01:40:00+00:00,,,,,,,
631180,R,2020,166,183,home,2020-08-21 01:40:00+00:00,,S,1,9,,,2020-08-21 01:40:00+00:00,,,,,,,
631186,R,2020,166,188,home,2020-08-22 01:40:00+00:00,,S,1,9,,,2020-08-22 01:40:00+00:00,,,,,,,
631154,R,2020,166,188,home,2020-08-22 20:10:00+00:00,,S,1,9,,,2020-08-22 20:10:00+00:00,,,,,,,
631170,R,2020,166,188,home,2020-08-23 20:10:00+00:00,,S,1,9,,,2020-08-23 20:10:00+00:00,,,,,,,
